25,464.553619,188.471329,20.735352,44.640121,0.996575
25,64.369576,174.010941,27.797661,59.994949,0.994047
25,69.383957,179.535156,25.268097,57.132767,0.994047
25,465.925568,197.735550,17.096405,35.671722,0.993842
25,465.323669,187.746017,15.499634,33.461349,0.988200
25,433.405487,192.103775,14.569305,32.292938,0.988064
25,430.700073,185.998306,20.264832,43.552505,0.988064
25,461.348907,179.450974,22.188751,49.648788,0.986695
25,341.044525,181.884766,23.810425,52.390610,0.974710
25,337.436615,172.072266,28.379303,59.927002,0.974710
25,345.889008,179.996796,23.152710,50.224747,0.973793
25,347.447632,184.092911,24.890167,56.464874,0.973793
25,66.115135,188.314621,23.176765,53.222275,0.961054
25,433.329590,185.431610,14.642700,32.711121,0.922216
25,425.040497,199.070663,11.132996,23.230850,0.915064
25,345.507935,189.681839,22.441681,49.305801,0.900012
25,470.336548,189.789810,17.650604,38.791138,0.891851
25,336.700928,168.921280,35.406799,73.972427,0.876713
25,469.002167,187.899475,24.330658,52.192917,0.800991
25,470.165009,180.498947,21.748810,48.185196,0.800991
25,467.246643,185.398514,12.221436,28.701523,0.696572
25,65.277092,175.031021,20.942375,46.591187,0.557190
25,435.404510,189.121140,12.310883,25.474289,0.490068
25,435.915131,185.470383,10.704376,25.842209,0.490068
25,425.862610,194.958923,10.123718,22.477280,0.485939
25,70.116791,169.861816,27.891235,60.193756,0.475091
25,344.353394,166.787155,28.314148,63.614563,0.330357
25,64.249802,165.383331,21.555122,48.069778,0.226843
25,348.455811,177.629303,18.669983,41.341522,0.172480
25,424.828918,188.521851,17.033966,36.304810,0.153863
25,68.355591,186.111771,29.610710,63.348099,0.135355
25,435.531952,199.794647,11.196106,27.086197,0.122822
25,62.663082,164.727264,36.836575,77.809402,0.083114
25,339.823456,176.823242,21.168549,47.244019,0.079528
25,340.616455,177.689011,17.629395,38.275589,0.079528
25,474.754974,191.317734,13.408539,28.883820,0.068020
25,477.641113,190.707321,12.083954,26.243378,0.068020
25,473.397339,196.848114,15.013702,31.453766,0.068020
25,477.115173,198.293884,12.598480,28.081177,0.068020
25,73.466713,176.786926,19.212715,40.156357,0.063524
25,350.077271,177.458374,29.544983,63.880066,0.049100
25,351.520844,181.011002,23.173370,53.049942,0.037572
25,451.798157,194.899963,11.320374,24.986603,0.037379
25,449.373322,190.752502,13.929199,29.828094,0.037379
25,449.232635,193.898956,15.482422,33.502045,0.037379
25,55.775021,178.138672,28.069683,58.183884,0.035967
25,471.564270,178.031525,17.795349,39.391678,0.035031
50,482.809570,190.317200,21.009857,46.041153,0.993156
50,443.810974,194.232544,17.455231,38.140213,0.990947
50,447.227844,191.385605,15.223480,33.770279,0.990947
50,486.087189,189.010330,23.277466,52.189987,0.981270
50,353.861176,184.257095,21.913177,47.819870,0.977961
50,443.108887,186.162888,19.104309,40.756454,0.975971
50,361.062500,185.734848,23.336029,51.282700,0.975626
50,350.395142,188.880707,24.849396,53.609329,0.952302
50,477.701813,189.919373,23.173096,49.300079,0.898776
50,447.382416,197.685883,14.559021,33.875931,0.855914
50,358.203003,187.315552,22.033813,47.657104,0.790691
50,362.326904,192.167908,18.338654,38.889893,0.790691
50,354.970093,198.012314,17.661865,38.786087,0.700332
50,363.874176,188.146667,16.916412,36.057816,0.582710
50,489.513428,196.807846,16.557281,35.174850,0.397288
50,481.005707,203.006699,18.400482,43.611389,0.291542
50,486.812042,187.008881,19.260925,42.803680,0.153715
50,491.207428,189.567963,15.765656,34.493576,0.153715
50,363.721344,200.542130,16.795746,36.221664,0.138858
50,457.060211,182.060486,24.928864,54.743896,0.093468
50,441.941162,196.663177,15.198853,32.734863,0.076485
50,439.463959,199.852615,12.627502,26.815674,0.076485
50,441.588013,191.673615,14.659943,31.753418,0.076485
50,439.210144,192.216232,12.610931,26.381470,0.076485
50,488.647980,177.950775,24.186371,54.541031,0.053255
50,352.937622,201.824112,18.794678,43.112488,0.052462
50,345.574219,184.361160,24.096008,50.598221,0.051379
50,447.613556,187.383926,13.996643,28.527603,0.050160
50,451.305847,183.773926,10.067993,25.357788,0.050160
50,354.953857,182.691895,15.906219,33.796875,0.039448
75,494.622589,184.709625,20.552399,45.045502,0.996189
75,492.312897,184.169250,25.226715,54.263687,0.996189
75,494.880219,195.323563,20.678558,42.905396,0.996189
75,365.600311,185.851471,18.528320,41.034836,0.989871
75,451.150574,189.378799,16.173462,35.133896,0.988424
75,364.979645,179.956894,17.862671,39.540253,0.975256
75,353.474304,190.965973,18.255707,40.183441,0.924814
